gene_id,gene_name,gene_length,completeness,cohort_origin,phylum,genus,kegg,eggNOG,sample_freq,individual_freq,eggNOG_funccat,kegg_funccat,cohort_assembled
5514806,V1.CD3-0-PN_GL0008406,519,Lack both ends,EUR,unknown,unknown,K03553,COG0468,0.00947119179163378,0.007476635514018691,Replication and Repair,"Replication, recombination and repair",EUR
5522995,T2D-19A_GL0087552,519,Lack 5'-end,CHN,unknown,unknown,K03553,COG0468,0.218626677190213,0.22429906542056102,Replication and Repair,"Replication, recombination and repair",CHN
5524847,158499257-stool2_revised_C1139383_1_gene159012,519,Lack both ends,USA,unknown,unknown,K03553,COG0468,0.007103393843725341,0.007476635514018691,Replication and Repair,"Replication, recombination and repair",USA
5525060,159207311-stool1_revised_C1021636_1_gene8202,519,Lack 5'-end,USA,unknown,unknown,K03553,COG0468,0.007892659826361479,0.00841121495327103,Replication and Repair,"Replication, recombination and repair",EUR;USA
5525065,159207311-stool1_revised_C996884_1_gene25202,519,Lack both ends,USA,unknown,unknown,K03553,COG0468,0.007892659826361479,0.00841121495327103,Replication and Repair,"Replication, recombination and repair",USA
5525829,160603188-stool1_revised_C887282_1_gene62597,519,Lack both ends,USA,unknown,unknown,K03553,COG0468,0.0189423835832676,0.0196261682242991,Replication and Repair,"Replication, recombination and repair",USA
5533499,MH0220_GL0228879,516,Lack both ends,EUR,Firmicutes,unknown,K03553,COG0468,0.015785319652723,0.0177570093457944,Replication and Repair,"Replication, recombination and repair",EUR
5538442,MH0373_GL0184930,516,Lack both ends,EUR,unknown,unknown,K03553,COG0468,0.0015785319652723,0.00186915887850467,Replication and Repair,"Replication, recombination and repair",EUR
5540400,MH0421_GL0059643,516,Lack both ends,EUR,Firmicutes,unknown,K03553,COG0468,0.00236779794790845,0.00280373831775701,Replication and Repair,"Replication, recombination and repair",EUR
5550414,V1.UC55-0_GL0036343,516,Lack both ends,EUR,unknown,unknown,K03553,COG0468,0.0134175217048145,0.0121495327102804,Replication and Repair,"Replication, recombination and repair",EUR
5551648,DOM026_GL0021383,516,Lack 5'-end,CHN,unknown,unknown,K03553,COG0468,0.0378847671665351,0.0448598130841121,Replication and Repair,"Replication, recombination and repair",CHN
5565018,MH0217_GL0053777,513,Lack 5'-end,EUR,unknown,unknown,K03553,COG0468,0.0205209155485399,0.0205607476635514,Replication and Repair,"Replication, recombination and repair",EUR
5570288,MH0377_GL0092763,513,Lack 3'-end,EUR,unknown,unknown,K03553,COG0468,0.0181531176006314,0.0196261682242991,Replication and Repair,"Replication, recombination and repair",EUR
5578497,V1.CD41-0_GL0131833,513,Lack both ends,EUR,Proteobacteria,Haemophilus,K03553,COG0468,0.14601420678768698,0.149532710280374,Replication and Repair,"Replication, recombination and repair",EUR
5579145,V1.FI04_GL0106753,513,Lack 5'-end,EUR,unknown,unknown,K03553,COG0468,0.0126282557221784,0.014018691588784998,Replication and Repair,"Replication, recombination and repair",EUR
5582575,V1.UC58-0_GL0124290,513,Lack both ends,EUR,unknown,unknown,K03553,COG0468,0.00552486187845304,0.004672897196261679,Replication and Repair,"Replication, recombination and repair",EUR
5589686,763860675-stool1_revised_C1171720_1_gene45112,513,Lack 3'-end,USA,unknown,unknown,K03553,COG0468,0.0686661404893449,0.0598130841121495,Replication and Repair,"Replication, recombination and repair",USA
5590024,764325968-stool1_revised_C516715_1_gene91754,513,Lack both ends,USA,unknown,unknown,K03553,COG0468,0.00315706393054459,0.00280373831775701,Replication and Repair,"Replication, recombination and repair",USA
5596581,MH0206_GL0073012,510,Complete,EUR,unknown,unknown,K03553,COG0468,0.0149960536700868,0.0168224299065421,Replication and Repair,"Replication, recombination and repair",EUR
5597498,MH0239_GL0092145,510,Lack both ends,EUR,Firmicutes,Pseudoflavonifractor,K03553,COG0468,0.14601420678768698,0.13177570093457902,Replication and Repair,"Replication, recombination and repair",EUR
5603434,MH0409_GL0016353,510,Lack 5'-end,EUR,unknown,unknown,K03553,COG0468,0.0015785319652723,0.00186915887850467,Replication and Repair,"Replication, recombination and repair",EUR
5603980,MH0421_GL0079443,510,Lack 5'-end,EUR,unknown,unknown,K03553,COG0468,0.00315706393054459,0.00373831775700935,Replication and Repair,"Replication, recombination and repair",EUR
5607074,O2.UC24-2_GL0045221,510,Lack both ends,EUR,unknown,unknown,K03553,COG0468,0.0110497237569061,0.009345794392523359,Replication and Repair,"Replication, recombination and repair",EUR
5610624,V1.CD6-0-PN_GL0046600,510,Lack both ends,EUR,Firmicutes,Faecalibacterium,K03553,COG0468,0.17048145224940803,0.16728971962616798,Replication and Repair,"Replication, recombination and repair",EUR
5620063,158499257-stool2_revised_scaffold67129_1_gene175190,510,Lack both ends,USA,unknown,unknown,K03553,COG0468,0.007103393843725341,0.00654205607476636,Replication and Repair,"Replication, recombination and repair",USA
5630055,MH0260_GL0166655,507,Lack 3'-end,EUR,unknown,unknown,K03553,COG0468,0.007892659826361479,0.009345794392523359,Replication and Repair,"Replication, recombination and repair",EUR
5631323,MH0307_GL0153360,507,Lack 3'-end,EUR,unknown,unknown,K03553,COG0468,0.0007892659826361481,0.0009345794392523359,Replication and Repair,"Replication, recombination and repair",EUR
5634589,MH0390_GL0148292,507,Lack 5'-end,EUR,unknown,unknown,K03553,COG0468,0.0284135753749013,0.0317757009345794,Replication and Repair,"Replication, recombination and repair",EUR
5642792,V1.FI07_GL0067618,507,Lack 3'-end,EUR,Firmicutes,unknown,K03553,COG0468,0.0615627466456196,0.0514018691588785,Replication and Repair,"Replication, recombination and repair",EUR
5662065,MH0276_GL0248781,504,Lack both ends,EUR,unknown,unknown,K03553,COG0468,0.0244672454617206,0.0252336448598131,Replication and Repair,"Replication, recombination and repair",EUR
5664098,MH0349_GL0183148,504,Lack both ends,EUR,Firmicutes,unknown,K03553,COG0468,0.154696132596685,0.163551401869159,Replication and Repair,"Replication, recombination and repair",EUR
5668094,MH0433_GL0246491,504,Lack both ends,EUR,unknown,unknown,K03553,COG0468,0.15627466456195702,0.160747663551402,Replication and Repair,"Replication, recombination and repair",EUR
5671861,O2.UC48-0_GL0310712,504,Lack 3'-end,EUR,Firmicutes,unknown,K03553,COG0468,0.00315706393054459,0.00280373831775701,Replication and Repair,"Replication, recombination and repair",EUR
5674587,V1.FI07_GL0078170,504,Lack 5'-end,EUR,unknown,unknown,K03553,COG0468,0.0655090765588003,0.0532710280373832,Replication and Repair,"Replication, recombination and repair",EUR
5675838,V1.UC11-0_GL0083511,504,Lack both ends,EUR,Firmicutes,Clostridium,K03553,COG0468,0.00868192580899763,0.0102803738317757,Replication and Repair,"Replication, recombination and repair",EUR
5677584,V1.UC52-1_GL0038897,504,Lack both ends,EUR,unknown,unknown,K03553,COG0468,0.00631412786108919,0.00560747663551402,Replication and Repair,"Replication, recombination and repair",EUR
5677683,V1.UC5-3_GL0157237,504,Lack both ends,EUR,unknown,unknown,K03553,COG0468,0.0876085240726125,0.0710280373831776,Replication and Repair,"Replication, recombination and repair",EUR
5680240,N082A_GL0081353,504,Lack 3'-end,CHN,Firmicutes,Eubacterium,K03553,COG0468,0.38831886345698496,0.391588785046729,Replication and Repair,"Replication, recombination and repair",CHN
5690813,MH0175_GL0017618,501,Lack both ends,EUR,Firmicutes,unknown,K03553,COG0468,0.0923441199684294,0.0925233644859813,Replication and Repair,"Replication, recombination and repair",EUR
5692593,MH0224_GL0112028,501,Lack both ends,EUR,unknown,unknown,K03553,COG0468,0.0165745856353591,0.0177570093457944,Replication and Repair,"Replication, recombination and repair",EUR
5696562,MH0357_GL0053173,501,Lack both ends,EUR,unknown,unknown,K03553,COG0468,0.00473559589581689,0.00280373831775701,Replication and Repair,"Replication, recombination and repair",EUR
5697570,MH0376_GL0082857,501,Lack 5'-end,EUR,Firmicutes,Ruminococcus,K03553,COG0468,0.18232044198895,0.17102803738317804,Replication and Repair,"Replication, recombination and repair",EUR
5703026,O2.UC30-1_GL0123097,501,Lack 3'-end,EUR,unknown,unknown,K03553,COG0468,0.26835043409629,0.267289719626168,Replication and Repair,"Replication, recombination and repair",EUR
5711824,NOM013_GL0015562,501,Lack 5'-end,CHN,unknown,unknown,K03553,COG0468,0.0007892659826361481,0.0009345794392523359,Replication and Repair,"Replication, recombination and repair",CHN
5714301,T2D-51A_GL0033794,501,Lack 3'-end,CHN,Proteobacteria,Escherichia,K03553,COG0468,0.0134175217048145,0.0149532710280374,Replication and Repair,"Replication, recombination and repair",CHN
5725659,MH0262_GL0076317,498,Lack 3'-end,EUR,unknown,unknown,K03553,COG0468,0.0197316495659037,0.0214953271028037,Replication and Repair,"Replication, recombination and repair",EUR
5727742,MH0338_GL0151485,498,Lack 5'-end,EUR,unknown,unknown,K03553,COG0468,0.00552486187845304,0.00654205607476636,Replication and Repair,"Replication, recombination and repair",EUR
5730322,MH0402_GL0076548,498,Lack 5'-end,EUR,unknown,unknown,K03553,COG0468,0.00473559589581689,0.00560747663551402,Replication and Repair,"Replication, recombination and repair",EUR
5738645,V1.FI28_GL0005403,498,Lack 5'-end,EUR,unknown,unknown,K03553,COG0468,0.0205209155485399,0.0158878504672897,Replication and Repair,"Replication, recombination and repair",EUR
5742387,NLM032_GL0104164,498,Lack both ends,CHN,Firmicutes,Veillonella,K03553,COG0468,0.037095501183899,0.0411214953271028,Replication and Repair,"Replication, recombination and repair",CHN
5758855,MH0399_GL0011407,495,Lack 5'-end,EUR,unknown,unknown,K03553,COG0468,0.0441988950276243,0.0504672897196262,Replication and Repair,"Replication, recombination and repair",EUR
5765426,V1.FI36_GL0152216,495,Lack 5'-end,EUR,unknown,unknown,K03553,COG0468,0.037095501183899,0.0383177570093458,Replication and Repair,"Replication, recombination and repair",EUR
5777034,MH0186_GL0074924,492,Lack 3'-end,EUR,Bacteroidetes,unknown,K03553,COG0468,0.015785319652723,0.0168224299065421,Replication and Repair,"Replication, recombination and repair",EUR
5784915,O2.UC11-2_GL0044131,492,Lack 3'-end,EUR,Firmicutes,Mitsuokella,K03553,COG0468,0.026835043409628997,0.0271028037383178,Replication and Repair,"Replication, recombination and repair",EUR
5798204,MH0063_GL0042035,489,Complete,EUR,unknown,unknown,K03553,COG0468,0.0260457774269929,0.0261682242990654,Replication and Repair,"Replication, recombination and repair",EUR
5808101,MH0442_GL0142577,489,Lack 5'-end,EUR,Firmicutes,unknown,K03553,COG0468,0.34175217048145196,0.35514018691588795,Replication and Repair,"Replication, recombination and repair",EUR
5809132,O2.UC16-1_GL0035122,489,Lack 3'-end,EUR,unknown,unknown,K03553,COG0468,0.00236779794790845,0.00186915887850467,Replication and Repair,"Replication, recombination and repair",EUR
5820074,764588959-stool1_revised_C718240_1_gene69614,489,Lack 5'-end,USA,unknown,unknown,K03553,COG0468,0.0007892659826361481,0.0009345794392523359,Replication and Repair,"Replication, recombination and repair",USA
5824421,MH0161_GL0134486,486,Lack 5'-end,EUR,unknown,unknown,K03553,COG0468,0.0007892659826361481,0.0009345794392523359,Replication and Repair,"Replication, recombination and repair",EUR
5841451,T2D-56A_GL0100292,486,Lack 3'-end,CHN,Firmicutes,Pseudoflavonifractor,K03553,COG0468,0.167324388318863,0.166355140186916,Replication and Repair,"Replication, recombination and repair",CHN
5855672,MH0440_GL0148295,483,Lack 5'-end,EUR,unknown,unknown,K03553,COG0468,0.0418310970797159,0.0383177570093458,Replication and Repair,"Replication, recombination and repair",EUR;USA
5855948,MH0448_GL0137426,483,Lack 3'-end,EUR,unknown,unknown,K03553,COG0468,0.0142067876874507,0.0158878504672897,Replication and Repair,"Replication, recombination and repair",EUR
5858380,O2.UC56-2_GL0004142,483,Lack 3'-end,EUR,unknown,unknown,K03553,COG0468,0.142067876874507,0.128971962616822,Replication and Repair,"Replication, recombination and repair",EUR
5860549,V1.FI17_GL0203771,483,Lack 5'-end,EUR,unknown,unknown,K03553,COG0468,0.0315706393054459,0.0336448598130841,Replication and Repair,"Replication, recombination and repair",EUR
5866251,158256496-stool1_revised_C902113_1_gene139368,483,Lack 3'-end,USA,unknown,unknown,K03553,COG0468,0.0015785319652723,0.00186915887850467,Replication and Repair,"Replication, recombination and repair",USA
5866410,158458797-stool1_revised_C1331622_1_gene99779,483,Lack 5'-end,USA,unknown,unknown,K03553,COG0468,0.0015785319652723,0.00186915887850467,Replication and Repair,"Replication, recombination and repair",USA
5871652,MH0126_GL0108908,480,Lack 3'-end,EUR,unknown,unknown,K03553,COG0468,0.0149960536700868,0.0168224299065421,Replication and Repair,"Replication, recombination and repair",EUR
5882363,O2.UC32-2_GL0012229,480,Lack 3'-end,EUR,unknown,unknown,K03553,COG0468,0.0347277032359905,0.0327102803738318,Replication and Repair,"Replication, recombination and repair",EUR
5905952,MH0447_GL0037029,477,Lack 5'-end,EUR,unknown,unknown,K03553,COG0468,0.00552486187845304,0.00654205607476636,Replication and Repair,"Replication, recombination and repair",EUR
5907748,O2.UC36-0_GL0083911,477,Lack 3'-end,EUR,Firmicutes,unknown,K03553,COG0468,0.00947119179163378,0.0102803738317757,Replication and Repair,"Replication, recombination and repair",EUR
5911661,V1.UC17-2_GL0069950,477,Lack 5'-end,EUR,unknown,unknown,K03553,COG0468,0.0284135753749013,0.0280373831775701,Replication and Repair,"Replication, recombination and repair",EUR
5914390,N020A_GL0010945,477,Lack 5'-end,CHN,unknown,unknown,K03553,COG0468,0.00315706393054459,0.00373831775700935,Replication and Repair,"Replication, recombination and repair",CHN
5924563,MH0222_GL0023275,474,Lack 5'-end,EUR,unknown,unknown,K03553,COG0468,0.0284135753749013,0.0317757009345794,Replication and Repair,"Replication, recombination and repair",EUR
5933676,O2.UC9-0_GL0036217,474,Lack 5'-end,EUR,unknown,unknown,K03553,COG0468,0.130228887134964,0.13177570093457902,Replication and Repair,"Replication, recombination and repair",EUR
5950986,MH0290_GL0107613,471,Lack 3'-end,EUR,unknown,unknown,K03553,COG0468,0.0007892659826361481,0.0009345794392523359,Replication and Repair,"Replication, recombination and repair",EUR
5953765,MH0390_GL0073962,471,Lack 3'-end,EUR,unknown,unknown,K03553,COG0468,0.142067876874507,0.142990654205607,Replication and Repair,"Replication, recombination and repair",EUR
5958062,O2.UC48-1_GL0007578,471,Lack 5'-end,EUR,unknown,unknown,K03553,COG0468,0.43330702446724495,0.410280373831776,Replication and Repair,"Replication, recombination and repair",EUR
5964649,T2D-109A_GL0069013,471,Lack 3'-end,CHN,unknown,unknown,K03553,COG0468,0.00315706393054459,0.00373831775700935,Replication and Repair,"Replication, recombination and repair",CHN
5965432,T2D-53A_GL0068141,471,Lack 5'-end,CHN,unknown,unknown,K03553,COG0468,0.00868192580899763,0.009345794392523359,Replication and Repair,"Replication, recombination and repair",CHN
5967730,763840445-stool2_revised_scaffold53210_2_gene120696,471,Lack 5'-end,USA,unknown,unknown,K03553,COG0468,0.0276243093922652,0.0224299065420561,Replication and Repair,"Replication, recombination and repair",USA
5975755,MH0286_GL0130319,468,Lack 3'-end,EUR,unknown,unknown,K03553,COG0468,0.0015785319652723,0.00186915887850467,Replication and Repair,"Replication, recombination and repair",EUR
5976821,MH0338_GL0091767,468,Lack 3'-end,EUR,unknown,unknown,K03553,COG0468,0.007103393843725341,0.00841121495327103,Replication and Repair,"Replication, recombination and repair",EUR
5980340,MH0441_GL0162599,468,Lack 3'-end,EUR,unknown,unknown,K03553,COG0468,0.0994475138121547,0.107476635514019,Replication and Repair,"Replication, recombination and repair",EUR
5984731,V1.FI10_GL0007446,468,Lack 3'-end,EUR,Actinobacteria,Eggerthella,K03553,COG0468,0.13101815311760098,0.11682242990654199,Replication and Repair,"Replication, recombination and repair",EUR
5997682,MH0188_GL0100879,465,Lack 5'-end,EUR,unknown,unknown,K03553,COG0468,0.0102604577742699,0.011214953271027998,Replication and Repair,"Replication, recombination and repair",EUR
5999686,MH0262_GL0106880,465,Complete,EUR,unknown,unknown,K03553,COG0468,0.0189423835832676,0.0205607476635514,Replication and Repair,"Replication, recombination and repair",EUR
6003239,MH0390_GL0185514,465,Lack 5'-end,EUR,unknown,unknown,K03553,COG0468,0.0647198105761642,0.0644859813084112,Replication and Repair,"Replication, recombination and repair",EUR
6007493,O2.UC51-0_GL0099639,465,Lack 3'-end,EUR,unknown,unknown,K03553,COG0468,0.0015785319652723,0.00186915887850467,Replication and Repair,"Replication, recombination and repair",EUR
6011582,V1.UC55-0_GL0087463,465,Lack 3'-end,EUR,unknown,unknown,K03553,COG0468,0.0465666929755328,0.0429906542056075,Replication and Repair,"Replication, recombination and repair",EUR
6025871,MH0340_GL0024139,462,Lack 5'-end,EUR,Proteobacteria,unknown,K03553,COG0468,0.0165745856353591,0.0177570093457944,Replication and Repair,"Replication, recombination and repair",EUR;CHN
6043303,MH0037_GL0043153,459,Lack 3'-end,EUR,unknown,unknown,K03553,COG0468,0.00868192580899763,0.00841121495327103,Replication and Repair,"Replication, recombination and repair",EUR
6050345,MH0339_GL0129214,459,Lack 5'-end,EUR,unknown,unknown,K03553,COG0468,0.015785319652723,0.0158878504672897,Replication and Repair,"Replication, recombination and repair",EUR
6051047,MH0364_GL0006281,459,Lack 3'-end,EUR,unknown,unknown,K03553,COG0468,0.0149960536700868,0.0168224299065421,Replication and Repair,"Replication, recombination and repair",EUR
6052255,MH0398_GL0082394,459,Lack 5'-end,EUR,unknown,unknown,K03553,COG0468,0.00868192580899763,0.0102803738317757,Replication and Repair,"Replication, recombination and repair",EUR
6054781,O2.UC1-2_GL0106818,459,Lack 5'-end,EUR,unknown,unknown,K03553,COG0468,0.0015785319652723,0.0,Replication and Repair,"Replication, recombination and repair",EUR
6055025,O2.UC18-2_GL0056336,459,Lack 3'-end,EUR,unknown,unknown,K03553,COG0468,0.007892659826361479,0.00560747663551402,Replication and Repair,"Replication, recombination and repair",EUR
6055860,O2.UC40-1_GL0114103,459,Lack 3'-end,EUR,unknown,unknown,K03553,COG0468,0.0710339384372533,0.0757009345794393,Replication and Repair,"Replication, recombination and repair",EUR
6058711,V1.FI17_GL0140352,459,Lack 5'-end,EUR,Bacteroidetes,Porphyromonas,K03553,COG0468,0.0007892659826361481,0.0009345794392523359,Replication and Repair,"Replication, recombination and repair",EUR
6061085,DLM013_GL0006667,459,Lack 3'-end,CHN,Firmicutes,unknown,K03553,COG0468,0.11681136543015,0.12429906542056099,Replication and Repair,"Replication, recombination and repair",EUR;CHN
6099759,MH0313_GL0128014,453,Lack 3'-end,EUR,unknown,unknown,K03553,COG0468,0.0134175217048145,0.0158878504672897,Replication and Repair,"Replication, recombination and repair",EUR
6100035,MH0323_GL0075183,453,Lack 3'-end,EUR,unknown,unknown,K03553,COG0468,0.0868192580899763,0.0953271028037383,Replication and Repair,"Replication, recombination and repair",EUR
6112920,N020A_GL0117990,453,Lack 5'-end,CHN,unknown,unknown,K03553,COG0468,0.0244672454617206,0.0252336448598131,Replication and Repair,"Replication, recombination and repair",CHN
6119930,MH0096_GL0097278,450,Lack 3'-end,EUR,unknown,unknown,K03553,COG0468,0.0149960536700868,0.0177570093457944,Replication and Repair,"Replication, recombination and repair",EUR
6122290,MH0186_GL0074311,450,Lack 3'-end,EUR,unknown,unknown,K03553,COG0468,0.00552486187845304,0.00654205607476636,Replication and Repair,"Replication, recombination and repair",EUR
6143306,764811490-stool1_revised_C274298_1_gene24510,450,Lack 5'-end,USA,unknown,unknown,K03553,COG0468,0.0615627466456196,0.0598130841121495,Replication and Repair,"Replication, recombination and repair",USA
6145537,MH0070_GL0051356,447,Lack 3'-end,EUR,unknown,unknown,K03553,COG0468,0.00473559589581689,0.00560747663551402,Replication and Repair,"Replication, recombination and repair",EUR
6146398,MH0104_GL0053749,447,Lack 3'-end,EUR,unknown,unknown,K03553,COG0468,0.0015785319652723,0.00186915887850467,Replication and Repair,"Replication, recombination and repair",EUR
6147322,MH0141_GL0008663,447,Lack 3'-end,EUR,unknown,unknown,K03553,COG0468,0.04262036306235201,0.0429906542056075,Replication and Repair,"Replication, recombination and repair",EUR
6156276,MH0446_GL0256375,447,Lack 3'-end,EUR,unknown,unknown,K03553,COG0468,0.0828729281767956,0.085981308411215,Replication and Repair,"Replication, recombination and repair",EUR
6158438,O2.UC44-2_GL0093545,447,Lack 5'-end,EUR,unknown,unknown,K03553,COG0468,0.00631412786108919,0.00560747663551402,Replication and Repair,"Replication, recombination and repair",EUR
6160243,V1.CD46-0_GL0060334,447,Lack 3'-end,EUR,Firmicutes,unknown,K03553,COG0468,0.00552486187845304,0.00654205607476636,Replication and Repair,"Replication, recombination and repair",EUR
6165799,T2D-149A_GL0061464,447,Lack 5'-end,CHN,unknown,unknown,K03553,COG0468,0.00631412786108919,0.007476635514018691,Replication and Repair,"Replication, recombination and repair",CHN
6167986,160400887-stool1_revised_C1490458_1_gene109078,447,Lack 3'-end,USA,unknown,unknown,K03553,COG0468,0.0694554064719811,0.0803738317757009,Replication and Repair,"Replication, recombination and repair",USA
6175031,MH0206_GL0046465,444,Lack 3'-end,EUR,Firmicutes,unknown,K03553,COG0468,0.11444356748224199,0.117757009345794,Replication and Repair,"Replication, recombination and repair",EUR;USA
6180252,MH0390_GL0155666,444,Lack 5'-end,EUR,unknown,unknown,K03553,COG0468,0.0252565114443567,0.0271028037383178,Replication and Repair,"Replication, recombination and repair",EUR
6183037,O2.UC12-1_GL0079310,444,Lack 5'-end,EUR,Bacteroidetes,Prevotella,K03553,COG0468,0.23914759273875302,0.251401869158879,Replication and Repair,"Replication, recombination and repair",EUR
6184516,O2.UC47-2_GL0087059,444,Lack 3'-end,EUR,unknown,unknown,K03553,COG0468,0.007103393843725341,0.00654205607476636,Replication and Repair,"Replication, recombination and repair",EUR
6184670,O2.UC48-1_GL0187339,444,Lack 5'-end,EUR,Bacteroidetes,Alistipes,K03553,COG0468,0.0142067876874507,0.011214953271027998,Replication and Repair,"Replication, recombination and repair",EUR
6190280,NLM006_GL0088925,444,Lack 5'-end,CHN,unknown,unknown,K03553,COG0468,0.00868192580899763,0.0102803738317757,Replication and Repair,"Replication, recombination and repair",CHN
6190994,N020A_GL0007103,444,Lack 5'-end,CHN,unknown,unknown,K03553,COG0468,0.00315706393054459,0.00373831775700935,Replication and Repair,"Replication, recombination and repair",CHN
6206988,MH0407_GL0065435,441,Lack 3'-end,EUR,unknown,unknown,K03553,COG0468,0.007892659826361479,0.007476635514018691,Replication and Repair,"Replication, recombination and repair",EUR
6221294,764649650-stool1_revised_C403339_1_gene24261,441,Lack 3'-end,USA,unknown,unknown,K03553,COG0468,0.0110497237569061,0.0130841121495327,Replication and Repair,"Replication, recombination and repair",USA
6221389,765135172-stool1_revised_C766384_1_gene82818,441,Lack 3'-end,USA,unknown,unknown,K03553,COG0468,0.0039463299131807395,0.00373831775700935,Replication and Repair,"Replication, recombination and repair",USA
6228346,MH0250_GL0093181,438,Lack 3'-end,EUR,unknown,unknown,K03553,COG0468,0.0284135753749013,0.0336448598130841,Replication and Repair,"Replication, recombination and repair",EUR
6235972,O2.UC2-0_GL0122335,438,Lack 5'-end,EUR,unknown,unknown,K03553,COG0468,0.153117600631413,0.137383177570093,Replication and Repair,"Replication, recombination and repair",EUR
6239488,V1.FI08_GL0121253,438,Lack 3'-end,EUR,Firmicutes,Pseudoflavonifractor,K03553,COG0468,0.150749802683504,0.153271028037383,Replication and Repair,"Replication, recombination and repair",EUR
6250654,MH0077_GL0015185,435,Lack 3'-end,EUR,unknown,unknown,K03553,COG0468,0.0015785319652723,0.00186915887850467,Replication and Repair,"Replication, recombination and repair",EUR
6267391,V1.UC11-5_GL0092883,435,Lack 3'-end,EUR,unknown,unknown,K03553,COG0468,0.0994475138121547,0.0869158878504673,Replication and Repair,"Replication, recombination and repair",EUR
6277219,MH0077_GL0027713,432,Complete,EUR,unknown,unknown,K03553,COG0468,0.0015785319652723,0.00186915887850467,Replication and Repair,"Replication, recombination and repair",EUR
6284784,MH0359_GL0030053,432,Lack 5'-end,EUR,Proteobacteria,Bilophila,K03553,COG0468,0.13496448303078099,0.130841121495327,Replication and Repair,"Replication, recombination and repair",EUR
6290290,O2.UC44-2_GL0326533,432,Lack 3'-end,EUR,unknown,unknown,K03553,COG0468,0.00473559589581689,0.00373831775700935,Replication and Repair,"Replication, recombination and repair",EUR
6296937,N037A_GL0110964,432,Lack 3'-end,CHN,unknown,unknown,K03553,COG0468,0.0647198105761642,0.0663551401869159,Replication and Repair,"Replication, recombination and repair",CHN
6306057,MH0173_GL0112738,429,Lack 3'-end,EUR,unknown,unknown,K03553,COG0468,0.00315706393054459,0.00373831775700935,Replication and Repair,"Replication, recombination and repair",EUR
6326753,160502038-stool1_revised_scaffold32201_1_gene157154,429,Lack 5'-end,USA,unknown,unknown,K03553,COG0468,0.0339384372533544,0.0364485981308411,Replication and Repair,"Replication, recombination and repair",USA
6341915,O2.CD3-0-PT_GL0155593,426,Lack 3'-end,EUR,Firmicutes,unknown,K03553,COG0468,0.021310181531176003,0.0196261682242991,Replication and Repair,"Replication, recombination and repair",EUR
6348580,V1.UC63-0_GL0108351,426,Lack 5'-end,EUR,unknown,unknown,K03553,COG0468,0.0039463299131807395,0.004672897196261679,Replication and Repair,"Replication, recombination and repair",EUR
6365519,MH0390_GL0034863,423,Lack 5'-end,EUR,unknown,unknown,K03553,COG0468,0.0165745856353591,0.0168224299065421,Replication and Repair,"Replication, recombination and repair",EUR
6370278,O2.UC51-0_GL0127079,423,Lack 5'-end,EUR,unknown,unknown,K03553,COG0468,0.0007892659826361481,0.0009345794392523359,Replication and Repair,"Replication, recombination and repair",EUR
6371654,V1.CD41-0_GL0144793,423,Lack 5'-end,EUR,unknown,unknown,K03553,COG0468,0.0260457774269929,0.0299065420560748,Replication and Repair,"Replication, recombination and repair",EUR;CHN
6380830,764447348-stool2_revised_scaffold19182_1_gene94984,423,Lack 3'-end,USA,unknown,unknown,K03553,COG0468,0.21310181531176,0.20841121495327103,Replication and Repair,"Replication, recombination and repair",USA
6387059,MH0198_GL0102393,420,Lack 3'-end,EUR,unknown,unknown,K03553,COG0468,0.00552486187845304,0.00654205607476636,Replication and Repair,"Replication, recombination and repair",EUR
6387827,MH0229_GL0169072,420,Lack 3'-end,EUR,unknown,unknown,K03553,COG0468,0.0513022888713496,0.0476635514018692,Replication and Repair,"Replication, recombination and repair",EUR
6406722,159268001-stool2_revised_scaffold26250_1_gene42693,420,Complete,USA,unknown,unknown,K03553,COG0468,0.0331491712707182,0.0345794392523364,Replication and Repair,"Replication, recombination and repair",USA
6419872,MH0402_GL0015516,417,Lack 3'-end,EUR,unknown,unknown,K03553,COG0468,0.00236779794790845,0.00280373831775701,Replication and Repair,"Replication, recombination and repair",EUR
6451523,V1.CD18-3_GL0061097,414,Lack 5'-end,EUR,Firmicutes,Streptococcus,K03553,COG0468,0.0576164167324388,0.0383177570093458,Replication and Repair,"Replication, recombination and repair",EUR
6451541,V1.CD19-0_GL0176401,414,Lack 5'-end,EUR,Firmicutes,Megasphaera,K03553,COG0468,0.0126282557221784,0.014018691588784998,Replication and Repair,"Replication, recombination and repair",EUR
6458105,T2D-11A_GL0072769,414,Lack 3'-end,CHN,Firmicutes,unknown,K03553,COG0468,0.0323599052880821,0.0327102803738318,Replication and Repair,"Replication, recombination and repair",CHN
6467329,MH0197_GL0016084,411,Lack 3'-end,EUR,unknown,unknown,K03553,COG0468,0.0386740331491713,0.0429906542056075,Replication and Repair,"Replication, recombination and repair",EUR
6472821,MH0390_GL0026981,411,Lack 3'-end,EUR,unknown,unknown,K03553,COG0468,0.0355169692186267,0.0411214953271028,Replication and Repair,"Replication, recombination and repair",EUR
6474614,MH0438_GL0215243,411,Lack 3'-end,EUR,Bacteroidetes,unknown,K03553,COG0468,0.0015785319652723,0.00186915887850467,Replication and Repair,"Replication, recombination and repair",EUR
